Account ID,Account Name,Instance ID,Instance Type,OS,Region,Running Hours,RI Hours,OD Hours, CPU Utilization ,Memory Utilization,Disk Utilization,Recommended Action,Recommended Instance Type 1, Recommended Instance Type 1 Estimated Savings , Recommended Instance Type 1 Projected CPU ,Recommended Instance Type 1 Projected Memory,Recommended Instance Type 1 Projected Disk,Recommended Instance Type 2, Recommended Instance Type 2 Estimated Savings , Recommended Instance Type 2 Projected CPU ,Recommended Instance Type 2 Projected Memory,Recommended Instance Type 2 Projected Disk,Recommended Instance Type 3, Recommended Instance Type 3 Estimated Savings , Recommended Instance Type 3 Projected CPU ,Recommended Instance Type 3 Projected Memory,Recommended Instance Type 3 Projected Disk
836000000000,WA Cost Labs,i-050238,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 2.00 ,,,Modify,t3.micro, $8.60 , 2.00 ,,,t3.nano, $12.91 , 2.00 ,,,,,,,
836000000000,WA Cost Labs,i-050270,r5.2xlarge,Linux/UNIX,US East (N. Virginia),318,318,0, 38.00 ,,,Modify,r5.xlarge, $-   , 76.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050283,t2.medium,Linux/UNIX,US East (N. Virginia),330,0,330, 17.92 ,,,Modify,t2.small, $16.78 , 35.83 ,,,t2.micro, $24.95 , 35.83 ,,,,,,,
836000000000,WA Cost Labs,i-050289,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.070556,0,0.070556, 26.54 ,,,Modify,c4.large, $0.02 , 53.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050307,t2.small,Linux/UNIX,US East (N. Virginia),330,0,330, 3.67 ,,,Modify,t2.micro, $8.17 , 3.67 ,,,t2.nano, $12.33 , 3.67 ,,,,,,,
836000000000,WA Cost Labs,i-05032,c5.4xlarge,Windows (Amazon VPC),EU (Ireland),329,0,329, 10.00 ,,,Modify,c5.2xlarge, $537.52 , 20.00 ,,,c5.large, $940.67 , 80.00 ,,,c5.xlarge, $806.29 , 40.00 ,,
836000000000,WA Cost Labs,i-050368,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.519722,0,0.519722, 22.58 ,,,Modify,c4.large, $0.11 , 45.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050389,c4.4xlarge,Linux/UNIX,EU (Ireland),0.122778,0,0.122778, 17.19 ,,,Modify,c4.2xlarge, $0.12 , 34.38 ,,,c4.xlarge, $0.18 , 68.75 ,,,,,,,
836000000000,WA Cost Labs,i-050441,m3.2xlarge,Red Hat Enterprise Linux,US West (Oregon),102,0,102, 15.52 ,,,Modify,m3.xlarge, $74.46 , 31.04 ,,,m3.large, $103.93 , 62.08 ,,,,,,,
836000000000,WA Cost Labs,i-050447,c4.4xlarge,Linux/UNIX,EU (Ireland),0.0725,0,0.0725, 8.82 ,,,Modify,c4.2xlarge, $0.07 , 17.65 ,,,c4.xlarge, $0.11 , 35.29 ,,,c4.large, $0.12 , 70.58 ,,
836000000000,WA Cost Labs,i-050559,t2.small,Linux/UNIX,EU (Frankfurt),330,0,330, 0.34 ,,,Terminate,, $19.21 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050594,c4.4xlarge,Linux/UNIX,EU (Ireland),0.0275,0,0.0275, 4.65 ,,,Modify,c4.2xlarge, $0.03 , 9.29 ,,,c4.xlarge, $0.04 , 18.58 ,,,c4.large, $0.05 , 37.17 ,,
836000000000,WA Cost Labs,i-050639,m4.xlarge,Linux/UNIX,Asia Pacific (Sydney),329,0,329, 0.76 ,,,Terminate,, $178.70 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050656,t2.medium,Windows (Amazon VPC),US East (N. Virginia),329,0,329, 28.31 ,,,Modify,t2.small, $23.16 , 56.61 ,,,t2.nano, $40.24 , 56.61 ,,,t2.micro, $34.45 , 56.61 ,,
836000000000,WA Cost Labs,i-050743,t2.small,Linux/UNIX,US East (N. Virginia),330,0,330, 4.07 ,,,Modify,t2.micro, $8.17 , 4.07 ,,,t2.nano, $12.33 , 4.07 ,,,,,,,
836000000000,WA Cost Labs,i-050802,c5.2xlarge,Windows (Amazon VPC),EU (Frankfurt),1,0,1, 38.00 ,,,Modify,c5.xlarge, $0.82 , 76.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050881,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.513889,0,0.513889, 19.92 ,,,Modify,c4.large, $0.11 , 39.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-050884,c4.4xlarge,Linux/UNIX,EU (Ireland),0.081667,0,0.081667, 2.72 ,,,Modify,c4.2xlarge, $0.08 , 5.44 ,,,c4.xlarge, $0.12 , 10.88 ,,,c4.large, $0.14 , 21.75 ,,
836000000000,WA Cost Labs,i-050915,t3.micro,Linux/UNIX,EU (Frankfurt),1.286111,0,1.286111, 29.00 ,,,Modify,t3.nano, $0.02 , 29.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051067,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.501111,0,0.501111, 21.96 ,,,Modify,c4.large, $0.11 , 43.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051097,r4.xlarge,Linux/UNIX,EU (Ireland),330,330,0, 33.54 ,,,Modify,r4.large, $-   , 67.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051160,r5.2xlarge,Linux/UNIX,US East (Ohio),330,204,126, 10.00 ,,,Modify,r5.xlarge, $68.99 , 20.00 ,,,r5.large, $103.48 , 40.00 ,,,,,,,
836000000000,WA Cost Labs,i-051167,c4.4xlarge,Linux/UNIX,EU (Ireland),0.058333,0,0.058333, 3.53 ,,,Modify,c4.2xlarge, $0.06 , 7.06 ,,,c4.large, $0.10 , 28.25 ,,,c4.xlarge, $0.09 , 14.13 ,,
836000000000,WA Cost Labs,i-051180,t3.micro,Linux/UNIX,US East (Ohio),331,331,0, -   ,,,Terminate,, $-   ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051188,r4.8xlarge,Linux/UNIX,EU (Ireland),330,330,0, 38.48 ,,,Modify,r4.4xlarge, $-   , 76.96 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-0512,r5.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),216,0,216, 20.00 ,,,Modify,r5.2xlarge, $236.52 , 40.00 ,,,r5.xlarge, $387.63 , 80.00 ,,,,,,,
836000000000,WA Cost Labs,i-051295,r4.xlarge,Linux/UNIX,EU (Frankfurt),329,0,329, 2.50 ,,,Modify,r4.large, $114.40 , 5.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051326,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.082222,0,0.082222, 12.90 ,,,Modify,c4.2xlarge, $0.07 , 25.79 ,,,c4.xlarge, $0.11 , 51.58 ,,,,,,,
836000000000,WA Cost Labs,i-051393,c3.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),330,0,330, 3.17 ,,,Modify,c3.large, $95.36 , 6.33 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051405,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.micro, $8.60 , 3.00 ,,,t3.nano, $12.91 , 3.00 ,,,,,,,
836000000000,WA Cost Labs,i-051423,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.683056,0,0.683056, 25.58 ,,,Modify,c4.large, $0.15 , 51.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051433,c4.4xlarge,Linux/UNIX,EU (Ireland),0.088889,0,0.088889, 3.78 ,,,Modify,c4.2xlarge, $0.09 , 7.56 ,,,c4.xlarge, $0.13 , 15.13 ,,,c4.large, $0.15 , 30.25 ,,
836000000000,WA Cost Labs,i-051495,c4.4xlarge,Linux/UNIX,EU (Ireland),0.199444,0,0.199444, 15.91 ,,,Modify,c4.2xlarge, $0.20 , 31.81 ,,,c4.xlarge, $0.29 , 63.63 ,,,,,,,
836000000000,WA Cost Labs,i-051498,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.065556,0,0.065556, 16.92 ,,,Modify,c4.large, $0.02 , 33.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051603,c5.2xlarge,Red Hat Enterprise Linux,US East (N. Virginia),224,0,224, 17.00 ,,,Modify,c5.xlarge, $116.80 , 34.00 ,,,c5.large, $158.17 , 68.00 ,,,,,,,
836000000000,WA Cost Labs,i-051613,c4.4xlarge,Linux/UNIX,EU (Ireland),2.727222,0,2.727222, 13.11 ,,,Modify,c4.2xlarge, $2.68 , 26.23 ,,,c4.xlarge, $4.02 , 52.46 ,,,,,,,
836000000000,WA Cost Labs,i-051615,t3.small,Linux/UNIX,US East (Ohio),1.663889,0,1.663889, 25.00 ,,,Modify,t3.micro, $0.04 , 25.00 ,,,t3.nano, $0.06 , 25.00 ,,,,,,,
836000000000,WA Cost Labs,i-051657,t2.xlarge,Linux/UNIX,US East (N. Virginia),330,0,330, 1.38 ,,,Modify,t2.large, $66.53 , 2.75 ,,,t2.medium, $99.80 , 2.75 ,,,t2.nano, $128.91 , 5.50 ,,
836000000000,WA Cost Labs,i-051667,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.695,0,0.695, 15.25 ,,,Modify,c4.large, $0.15 , 30.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-051721,t2.small,Linux/UNIX,EU (Frankfurt),331,1,330, 5.17 ,,,Modify,t2.micro, $9.61 , 5.17 ,,,t2.nano, $14.41 , 5.17 ,,,,,,,
836000000000,WA Cost Labs,i-051755,c5d.2xlarge,Linux/UNIX,US East (N. Virginia),0.948889,0,0.948889, 26.00 ,,,Modify,c5d.xlarge, $0.40 , 52.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-05185,c4.4xlarge,Linux/UNIX,EU (Ireland),0.436944,0,0.436944, 19.25 ,,,Modify,c4.2xlarge, $0.43 , 38.50 ,,,c4.xlarge, $0.64 , 77.00 ,,,,,,,
836000000000,WA Cost Labs,i-051871,t2.small,Linux/UNIX,US East (N. Virginia),330,330,0, 3.67 ,,,Modify,t2.micro, $-   , 3.67 ,,,t2.nano, $-   , 3.67 ,,,,,,,
836000000000,WA Cost Labs,i-051888,t3.medium,Linux/UNIX,US East (Ohio),331,0,331, 8.00 ,,,Modify,t3.small, $14.96 , 8.00 ,,,t3.nano, $26.18 , 8.00 ,,,t3.micro, $22.44 , 8.00 ,,
836000000000,WA Cost Labs,i-052007,c4.4xlarge,Linux/UNIX,EU (Ireland),0.115,0,0.115, 6.34 ,,,Modify,c4.2xlarge, $0.11 , 12.69 ,,,c4.large, $0.20 , 50.75 ,,,c4.xlarge, $0.17 , 25.38 ,,
836000000000,WA Cost Labs,i-052012,t2.micro,Linux/UNIX,US East (N. Virginia),329,0,329, 14.92 ,,,Modify,t2.nano, $4.15 , 14.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052018,r5.4xlarge,Linux/UNIX,US East (Ohio),329,329,0, 37.00 ,,,Modify,r5.2xlarge, $-   , 74.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052030,c4.4xlarge,Linux/UNIX,EU (Ireland),1.135,0,1.135, 23.28 ,,,Modify,c4.2xlarge, $1.11 , 46.56 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052042,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.475278,0,0.475278, 20.93 ,,,Modify,c4.2xlarge, $0.41 , 41.85 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052057,c4.xlarge,Linux/UNIX,Asia Pacific (Singapore),0.168333,0,0.168333, 38.38 ,,,Modify,c4.large, $0.04 , 76.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052106,c4.2xlarge,Linux/UNIX,EU (Frankfurt),1.375278,0,1.375278, 31.33 ,,,Modify,c4.xlarge, $0.68 , 62.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052127,c5.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),330,0,330, 1.00 ,,,Modify,c5.large, $70.26 , 2.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-05213,t3.small,Linux/UNIX,EU (Frankfurt),295,0,295, 22.00 ,,,Modify,t3.micro, $7.69 , 22.00 ,,,t3.nano, $11.54 , 22.00 ,,,,,,,
836000000000,WA Cost Labs,i-052190,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.717778,0,0.717778, 31.46 ,,,Modify,c4.large, $0.18 , 62.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052208,t3.medium,Linux/UNIX,US East (N. Virginia),330,10.625,319.375, 39.00 ,,,Modify,t3.small, $14.43 , 39.00 ,,,t3.micro, $21.65 , 39.00 ,,,t3.nano, $25.26 , 39.00 ,,
836000000000,WA Cost Labs,i-052227,m4.xlarge,Windows (Amazon VPC),US East (N. Virginia),329,0,329, 29.83 ,,,Modify,m4.large, $137.24 , 59.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052245,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 4.43 ,,,Modify,t2.nano, $4.16 , 4.43 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052283,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052318,t2.medium,Linux/UNIX,US East (N. Virginia),329,329,0, 5.09 ,,,Modify,t2.small, $-   , 10.19 ,,,t2.micro, $-   , 10.19 ,,,t2.nano, $-   , 10.19 ,,
836000000000,WA Cost Labs,i-052406,t3.xlarge,Linux/UNIX,US East (N. Virginia),12,0,12, 30.00 ,,,Modify,t3.large, $2.17 , 60.00 ,,,t3.medium, $3.25 , 60.00 ,,,t3.nano, $4.20 , 60.00 ,,
836000000000,WA Cost Labs,i-052420,c4.4xlarge,Linux/UNIX,EU (Ireland),0.0875,0,0.0875, 4.10 ,,,Modify,c4.2xlarge, $0.09 , 8.21 ,,,c4.large, $0.15 , 32.83 ,,,c4.xlarge, $0.13 , 16.42 ,,
836000000000,WA Cost Labs,i-052445,t1.micro,Linux/UNIX,US East (N. Virginia),0.280556,0,0.280556, 0.82 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052495,c4.4xlarge,Linux/UNIX,EU (Ireland),0.138889,0,0.138889, 11.00 ,,,Modify,c4.2xlarge, $0.14 , 22.00 ,,,c4.xlarge, $0.20 , 44.00 ,,,,,,,
836000000000,WA Cost Labs,i-05253,t3.micro,Linux/UNIX,EU (Frankfurt),330,0,330, 28.00 ,,,Modify,t3.nano, $4.30 , 28.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052544,t3.large,Linux/UNIX,US East (N. Virginia),329,0,329, 34.00 ,,,Modify,t3.medium, $29.74 , 34.00 ,,,t3.small, $44.60 , 34.00 ,,,t3.nano, $55.75 , 34.00 ,,
836000000000,WA Cost Labs,i-052628,t2.small,Linux/UNIX,US East (N. Virginia),329,329,0, 5.57 ,,,Modify,t2.micro, $-   , 5.57 ,,,t2.nano, $-   , 5.57 ,,,,,,,
836000000000,WA Cost Labs,i-052695,m4.xlarge,Linux/UNIX,EU (Frankfurt),330,0,330, 9.92 ,,,Modify,m4.large, $86.04 , 19.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052757,r4.8xlarge,SUSE Linux,EU (Frankfurt),78,0,78, 38.26 ,,,Modify,r4.4xlarge, $216.98 , 76.51 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052766,c5d.2xlarge,Linux/UNIX,US East (N. Virginia),0.671111,0,0.671111, 38.00 ,,,Modify,c5d.xlarge, $0.28 , 76.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052768,c4.4xlarge,Linux/UNIX,EU (Ireland),2.708056,0,2.708056, 13.13 ,,,Modify,c4.2xlarge, $2.66 , 26.25 ,,,c4.xlarge, $3.99 , 52.50 ,,,,,,,
836000000000,WA Cost Labs,i-052773,c4.4xlarge,Linux/UNIX,EU (Ireland),0.129722,0,0.129722, 14.17 ,,,Modify,c4.2xlarge, $0.13 , 28.33 ,,,c4.xlarge, $0.19 , 56.67 ,,,,,,,
836000000000,WA Cost Labs,i-052792,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.372222,0,0.372222, 34.04 ,,,Modify,c4.large, $0.09 , 68.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052801,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 1.00 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052816,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.503333,0,0.503333, 16.71 ,,,Modify,c4.large, $0.11 , 33.42 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-052871,c4.4xlarge,Linux/UNIX,EU (Ireland),0.2325,0,0.2325, 6.75 ,,,Modify,c4.2xlarge, $0.23 , 13.50 ,,,c4.large, $0.40 , 54.00 ,,,c4.xlarge, $0.34 , 27.00 ,,
836000000000,WA Cost Labs,i-053061,c4.4xlarge,Linux/UNIX,EU (Ireland),0.083889,0,0.083889, 4.57 ,,,Modify,c4.2xlarge, $0.08 , 9.15 ,,,c4.xlarge, $0.12 , 18.29 ,,,c4.large, $0.14 , 36.58 ,,
836000000000,WA Cost Labs,i-053082,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053102,t2.micro,Linux/UNIX,EU (Frankfurt),329,0,329, 6.17 ,,,Modify,t2.nano, $4.79 , 6.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053108,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.micro, $8.60 , 3.00 ,,,t3.nano, $12.91 , 3.00 ,,,,,,,
836000000000,WA Cost Labs,i-053162,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.264722,0,0.264722, 25.79 ,,,Modify,c4.large, $0.06 , 51.58 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053193,t2.small,Linux/UNIX,US East (N. Virginia),329,0,329, 3.67 ,,,Modify,t2.micro, $8.15 , 3.67 ,,,t2.nano, $12.29 , 3.67 ,,,,,,,
836000000000,WA Cost Labs,i-053262,t3.micro,Linux/UNIX,EU (Frankfurt),2.124722,0,2.124722, 30.00 ,,,Modify,t3.nano, $0.03 , 30.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053279,m5.xlarge,Windows (Amazon VPC),EU (Frankfurt),330,126.931944,203.068056, 28.00 ,,,Modify,m5.large, $34.24 , 56.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053295,t2.small,Linux/UNIX,EU (Frankfurt),330,0,330, 1.80 ,,,Modify,t2.micro, $9.61 , 1.80 ,,,t2.nano, $14.41 , 1.80 ,,,,,,,
836000000000,WA Cost Labs,i-053302,t3.small,Linux/UNIX,US East (Ohio),1.637222,0,1.637222, 18.00 ,,,Modify,t3.micro, $0.04 , 18.00 ,,,t3.nano, $0.06 , 18.00 ,,,,,,,
836000000000,WA Cost Labs,i-053343,c4.4xlarge,Linux/UNIX,EU (Ireland),0.2175,0,0.2175, 6.51 ,,,Modify,c4.2xlarge, $0.21 , 13.02 ,,,c4.xlarge, $0.32 , 26.04 ,,,c4.large, $0.37 , 52.08 ,,
836000000000,WA Cost Labs,i-053362,t3.small,Linux/UNIX,US East (N. Virginia),330,330,0, 24.00 ,,,Modify,t3.micro, $-   , 24.00 ,,,t3.nano, $-   , 24.00 ,,,,,,,
836000000000,WA Cost Labs,i-053370,t2.small,Linux/UNIX,US East (N. Virginia),329,0,329, 19.15 ,,,Modify,t2.micro, $8.15 , 19.15 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053376,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.82 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-05341,t1.micro,Linux/UNIX,US East (N. Virginia),0.280556,0,0.280556, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053457,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.3875,0,0.3875, 13.09 ,,,Modify,c4.xlarge, $0.19 , 26.19 ,,,c4.large, $0.29 , 52.38 ,,,,,,,
836000000000,WA Cost Labs,i-053512,m5.xlarge,Linux/UNIX,US East (N. Virginia),330,0,330, 16.00 ,,,Modify,m5.large, $68.83 , 32.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053538,r5.4xlarge,Linux/UNIX,US East (Ohio),330,102,228, 12.00 ,,,Modify,r5.2xlarge, $249.66 , 24.00 ,,,r5.xlarge, $374.49 , 48.00 ,,,,,,,
836000000000,WA Cost Labs,i-053596,m5.xlarge,Linux/UNIX,US East (N. Virginia),330,1,329, 13.00 ,,,Modify,m5.large, $68.62 , 26.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-05367,c4.4xlarge,Linux/UNIX,EU (Ireland),0.845833,0,0.845833, 23.66 ,,,Modify,c4.2xlarge, $0.83 , 47.31 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053678,c4.4xlarge,Linux/UNIX,EU (Ireland),0.3475,0,0.3475, 23.34 ,,,Modify,c4.2xlarge, $0.34 , 46.69 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053683,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053691,t3.2xlarge,Linux/UNIX,US East (N. Virginia),11,0,11, 23.00 ,,,Modify,t3.xlarge, $3.98 , 46.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053814,t3.micro,Linux/UNIX,US East (N. Virginia),330,330,0, 28.00 ,,,Modify,t3.nano, $-   , 28.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053837,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.159444,0,0.159444, 24.13 ,,,Modify,c4.large, $0.03 , 48.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-053939,c4.xlarge,Windows (Amazon VPC),US East (N. Virginia),329,0,329, 18.46 ,,,Modify,c4.large, $136.53 , 36.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-05396,c4.xlarge,Linux/UNIX,EU (London),0.146667,0,0.146667, 16.00 ,,,Modify,c4.large, $0.04 , 32.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054016,r5.xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 9.00 ,,,Modify,r5.large, $-   , 18.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054067,t2.micro,Linux/UNIX,US East (N. Virginia),0.031944,0,0.031944, 31.53 ,,,Modify,t2.nano, $0.00 , 31.53 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054086,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.510833,0,0.510833, 16.75 ,,,Modify,c4.large, $0.11 , 33.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054210,r4.2xlarge,Linux/UNIX,EU (Frankfurt),330,0,330, 6.83 ,,,Modify,r4.xlarge, $229.50 , 13.67 ,,,r4.large, $344.25 , 27.33 ,,,,,,,
836000000000,WA Cost Labs,i-054254,r4.2xlarge,SUSE Linux,EU (Frankfurt),1,0,1, 16.46 ,,,Modify,r4.xlarge, $0.70 , 32.92 ,,,r4.large, $1.04 , 65.83 ,,,,,,,
836000000000,WA Cost Labs,i-054261,c4.4xlarge,Linux/UNIX,EU (Ireland),0.455278,0,0.455278, 17.50 ,,,Modify,c4.2xlarge, $0.45 , 35.00 ,,,c4.xlarge, $0.67 , 70.00 ,,,,,,,
836000000000,WA Cost Labs,i-054267,c4.4xlarge,Linux/UNIX,EU (Ireland),0.117222,0,0.117222, 5.08 ,,,Modify,c4.2xlarge, $0.12 , 10.17 ,,,c4.xlarge, $0.17 , 20.33 ,,,c4.large, $0.20 , 40.67 ,,
836000000000,WA Cost Labs,i-05427,m4.xlarge,Linux/UNIX,Asia Pacific (Sydney),330,0,330, 28.94 ,,,Modify,m4.large, $89.62 , 57.88 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054299,c4.4xlarge,Linux/UNIX,EU (Ireland),0.048333,0,0.048333, 3.28 ,,,Modify,c4.2xlarge, $0.05 , 6.56 ,,,c4.large, $0.08 , 26.25 ,,,c4.xlarge, $0.07 , 13.13 ,,
836000000000,WA Cost Labs,i-054300,t3.small,Linux/UNIX,US East (N. Virginia),329,329,0, 2.00 ,,,Modify,t3.micro, $-   , 2.00 ,,,t3.nano, $-   , 2.00 ,,,,,,,
836000000000,WA Cost Labs,i-054365,t2.xlarge,Windows (Amazon VPC),Asia Pacific (Sydney),330,0,330, 15.83 ,,,Modify,t2.large, $93.06 , 31.67 ,,,t2.small, $169.35 , 63.33 ,,,t2.micro, $183.11 , 63.33 ,,
836000000000,WA Cost Labs,i-054428,t2.xlarge,Linux/UNIX,EU (Ireland),330,0,330, 11.88 ,,,Modify,t2.large, $72.27 , 23.75 ,,,t2.small, $126.62 , 47.50 ,,,t2.nano, $140.02 , 47.50 ,,
836000000000,WA Cost Labs,i-054528,m5.xlarge,Linux/UNIX,EU (Frankfurt),330,330,0, 25.00 ,,,Modify,m5.large, $-   , 50.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054573,r4.4xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 24.83 ,,,Modify,r4.2xlarge, $-   , 49.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054585,m5.xlarge,Linux/UNIX,EU (Frankfurt),329,0,329, 14.00 ,,,Modify,m5.large, $82.20 , 28.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-0546,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.126667,0,0.126667, 9.52 ,,,Modify,c4.2xlarge, $0.11 , 19.04 ,,,c4.large, $0.19 , 76.17 ,,,c4.xlarge, $0.16 , 38.08 ,,
836000000000,WA Cost Labs,i-054628,t3.small,Linux/UNIX,US East (N. Virginia),330,330,0, 26.00 ,,,Modify,t3.micro, $-   , 26.00 ,,,t3.nano, $-   , 26.00 ,,,,,,,
836000000000,WA Cost Labs,i-054632,t2.micro,Linux/UNIX,US East (N. Virginia),329,0,329, 0.68 ,,,Terminate,, $8.29 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054696,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.056944,0,0.056944, 30.25 ,,,Modify,c4.large, $0.01 , 60.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054718,c4.xlarge,Red Hat Enterprise Linux,US East (Ohio),2,0,2, 14.13 ,,,Modify,c4.large, $0.43 , 28.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054771,m4.xlarge,Windows (Amazon VPC),US East (N. Virginia),330,0,330, 34.96 ,,,Modify,m4.large, $137.66 , 69.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054784,m5.xlarge,Linux/UNIX,EU (Frankfurt),330,166.001112,163.998888, 26.00 ,,,Modify,m5.large, $40.98 , 52.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054790,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.071944,0,0.071944, 26.46 ,,,Modify,c4.large, $0.02 , 52.92 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-054796,t1.micro,Linux/UNIX,US East (N. Virginia),0.28,0,0.28, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
